"","Cardiac.Fibroblasts","Ventricular.Cardiomyocyte","Endothelial.Cell","Schwann.Cell","Cardiac.Pericyte","Macrophage"
"chr4-7860001-7865000",0.818539393356509,-0.49738087720922,-0.0875788079656848,0.131853937899231,-0.167031165105705,-0.131740410284737
"chr4-7910001-7915000",0.766072144568733,-0.851691106220127,-0.162219744069465,0.109941405936777,0.105533992997397,-0.224389872552908
"chr4-8065001-8070000",-0.728028922401105,0.801258403495662,-0.251261152827111,-0.230897933566187,-0.29195742222296,-0.276699075802892
"chr4-8110001-8115000",-0.794416581010182,0.810167829720562,-0.534325305881824,-0.199361192286667,-0.289942046933349,-0.344766651064158
"chr4-8115001-8120000",-0.901758840289681,0.81797429391294,-0.480736382964357,-0.0755858164675974,-0.0948286185260086,-0.36948526269928
"chr4-8120001-8125000",-0.721512411823576,0.804543095268096,-0.306866680717833,-0.115257637645692,-0.164384047178393,-0.25681779322408
"chr4-8125001-8130000",-0.458324562265548,0.756388120382083,-0.0859097710416377,-0.0498925982394568,-0.139719544149242,-0.291547230068877
"chr4-8135001-8140000",-0.78713077273335,0.82647748445109,-0.458804272915586,-0.0455912701841541,-0.274412047315824,-0.152797570488341
"chr4-8140001-8145000",-0.779843720268179,0.850833095652074,-0.755671550753321,-0.353646104762476,-0.513236572898728,-0.625389696989366
"chr4-8145001-8150000",-0.759700215477062,0.80707966555227,-0.442391582346224,-0.165475043171517,-0.359833558672905,-0.347350218065462
"chr4-8150001-8155000",-0.737639509091401,0.815013898238322,-0.518873041224848,-0.269272986076844,-0.275197475490202,-0.330973495413684
"chr4-8205001-8210000",-0.107827812671125,-0.120189687305404,-0.00583658214092824,-0.159734462007874,-0.0832041561796315,0.773531723677258
"chr4-8370001-8375000",-0.842391661410781,0.864010882122875,-0.504793036558646,-0.155740282272113,-0.465724071532176,-0.446216071494414
"chr4-8380001-8385000",-0.752792671841229,0.828691928612519,-0.667195827848357,-0.340276220827747,-0.527045014223417,-0.519754824837841
"chr4-8415001-8420000",-0.551050995768781,0.765941574736659,-0.334846792488375,-0.140773561425982,-0.271786149713339,-0.217708035211779
"chr4-8610001-8615000",-0.268417362426891,-0.134116730608673,0.821047602813238,-0.120940427360055,-0.0901045051505509,-0.270383995234461
"chr4-9915001-9920000",-0.690022338872499,0.758935287198822,-0.35280876883522,-0.135809716972387,-0.203716761559272,-0.137402812885721
"chr4-9945001-9950000",-0.769802960625956,0.785951198030676,-0.31971952021042,-0.11880225663301,-0.289969126811917,-0.235737628529529
"chr4-10170001-10175000",-0.785703554219376,0.776244909720009,-0.42238097280138,-0.359578561023681,-0.535722164380311,-0.59696099595465
"chr4-10185001-10190000",-0.735010138982214,0.773055768182549,-0.321437386074146,-0.260402403726064,-0.314071025150959,-0.232410372162693
"chr4-10745001-10750000",0.769415517032143,-0.547010810799267,-0.082291548724189,0.22398832179515,-0.0854983513981615,-0.0907590136288326
"chr4-11070001-11075000",0.77640695037769,-0.670611900687576,-0.0643679530550539,-0.0329040635722447,-0.088443605765814,-0.0178084636819541
"chr4-11480001-11485000",-0.0593128171027277,-0.173516402683614,-0.0908552436905116,-0.119212982629681,-0.0110936592023989,0.796250168541256
"chr4-11500001-11505000",-0.741717364970956,0.782728113266319,-0.473759029412904,-0.186585023215851,-0.474085145034738,-0.189551597644186
"chr4-11625001-11630000",-0.0802921910525096,-0.236560109555966,0.793673414298802,-0.170604170138631,-0.0319909619966533,-0.171961556483559
"chr4-12170001-12175000",-0.783439262691079,0.786368485759816,-0.382310625575094,-0.100299819030771,-0.193759264856458,-0.247932458285177
"chr4-12485001-12490000",-0.803620696165735,0.884825691679359,-0.782570554208608,-0.422391754290436,-0.820613117002564,-0.779832859215579
"chr4-13090001-13095000",0.857527978354224,-0.706344373922648,-0.0909007569162812,-0.11446557775802,-0.131700114846791,-0.125347620534447
"chr4-13170001-13175000",0.871010834936168,-0.816628323694861,-0.226328232679952,-0.249100762412906,-0.0559429815302188,-0.111197576796196
"chr4-13640001-13645000",-0.4838164670659,0.760909340371843,-0.190051321572084,-0.18358344865292,-0.181184013949805,-0.177465061817325
"chr4-13690001-13695000",-0.788923170129427,0.804575387433489,-0.410013343528679,-0.222446559197804,-0.169207628293187,-0.155186909351582
"chr4-13705001-13710000",-0.756014695550476,0.76224968911453,-0.504286218632349,-0.186883324177088,-0.298780447650643,-0.251327615078008
"chr4-13835001-13840000",-0.6199931431652,0.782238928504557,-0.251455041955483,-0.101842692851116,-0.262103718525148,-0.212875306840386
"chr4-13915001-13920000",0.779762709179289,-0.26576647391971,-0.0771812176288186,-0.173625111459546,-0.0948327447813069,-0.101979867545796
"chr4-13940001-13945000",-0.6576226653269,0.759302594156593,-0.422877703247391,-0.248065098046778,-0.0912074993671412,-0.310699172704527
"chr4-14220001-14225000",-0.757619252265499,0.803231756249862,-0.443335220880784,-0.127928536667229,-0.274036791367758,-0.431400756702181
"chr4-14620001-14625000",-0.750963957548556,0.800112816919391,-0.376818804337204,-0.255877351506234,-0.308986480478505,-0.290379114154522
"chr4-14765001-14770000",-0.0502487687753911,-0.152751243581754,-0.0341965069127191,-0.0930260035400372,-0.0679946766402481,0.776664217422393
"chr4-14910001-14915000",-0.597350399533739,0.751291736373183,-0.215185229376095,0.00011568591817571,-0.146424004528178,-0.212205708761621
"chr4-15540001-15545000",-0.73011822948029,0.78212205875139,-0.417940071898884,-0.279749174116761,-0.296416727094354,-0.272311836473451
"chr4-15750001-15755000",-0.249999743501975,-0.409899993708916,0.249901784280565,-0.0693137822493542,0.791451139395196,-0.139209214351055
"chr4-16115001-16120000",-0.721049813193065,0.752847585052157,-0.448254562122556,-0.155053221448987,-0.151682493121463,-0.388288060560572
"chr4-16125001-16130000",-0.623391374898571,0.764350935750508,-0.30079819510912,-0.0540133025762206,-0.221604143307273,-0.190800587983723
"chr4-16525001-16530000",0.809202513562182,-0.342386997302085,-0.0969480318180366,-0.171652312953655,-0.13254001655448,-0.0837773847262316
"chr4-16540001-16545000",0.853859090750964,-0.547383634561969,-0.115216311061336,-0.0680330045056632,-0.0686294437160175,-0.191605817895502
"chr4-16820001-16825000",-0.134926935956505,-0.202862450387947,0.827602016153969,0.0226575491616059,-0.158483684814288,-0.111504824921938
"chr4-16855001-16860000",-0.0213928900101715,-0.274468128511716,0.751975853203974,0.0741424298994882,-0.0814027090405157,-0.093078563890617
"chr4-16860001-16865000",-0.0999640314976492,-0.194774358363234,0.76160826044722,-0.0925851206900794,-0.00119408484826861,-0.0605979245137423
"chr4-18105001-18110000",-0.0644871704724802,-0.217079529395851,0.771572642316318,0.0526635182135075,-0.0209375738167818,-0.156312731101643
"chr4-19575001-19580000",0.783335253857939,-0.347558530652731,-0.062582561109054,-0.151793178972817,-0.0954615308074363,-0.0620189761343972
"chr4-19580001-19585000",0.768903690672031,-0.467001444790447,-0.0195057333294023,-0.0610061558468077,-0.0152563681786415,-0.120415545820086
"chr4-19690001-19695000",0.761149378621957,-0.600322640275603,-0.0355444943996205,-0.195781413982902,-0.000575701663810399,-0.0668629955444427
"chr4-19745001-19750000",0.836015190070956,-0.546092838845421,-0.120804567162741,-0.0569378010475146,-0.0632079343567257,-0.138231920538171
"chr4-20255001-20260000",0.811252750237751,-0.516580085404211,-0.183061782636428,0.0963889903194313,-0.109689819684687,-0.14008703168076
"chr4-20265001-20270000",0.794360274137408,-0.311902229647501,-0.119032412430325,0.0604723849151734,-0.0857412414550485,-0.129920749459221
"chr4-20295001-20300000",0.771806515955423,-0.372994876880429,-0.0699112153500969,0.134686621537423,-0.1708253762259,-0.10464009387125
"chr4-20430001-20435000",0.837631410246688,-0.467601930099371,-0.126299448879074,-0.09567412316877,-0.140800192134335,-0.102060840232452
"chr4-20445001-20450000",0.761712203472911,-0.406340726161828,-0.0641437376380539,0.00563424994239096,0.0245511039800444,-0.16314056285015
"chr4-20620001-20625000",-0.0204629639396468,-0.27193325828398,-0.0270672684691961,0.0375677035650208,0.0288885091096568,0.757305958969861
"chr4-20625001-20630000",0.00713081083195913,-0.208073827872435,-0.111004601416099,0.00830547358290609,0.00671762785354475,0.756530751080989
"chr4-22470001-22475000",-0.677008802671864,0.770981010362411,-0.777341640824815,-0.191805263309735,-0.435637809536299,-0.490458208653746
"chr4-22500001-22505000",-0.674765088287135,0.784382108492472,-0.676340058536548,-0.0945741676729288,-0.44531668341811,-0.389655513717789
"chr4-23365001-23370000",-0.699950620586579,0.766877558514098,-0.495601769825738,-0.0992478172833853,-0.337351125119001,-0.402396893040479
"chr4-23370001-23375000",-0.827993577902968,0.866392787609295,-0.76042078890175,-0.111885939528117,-0.598948686346348,-0.613406820845753
"chr4-23480001-23485000",0.751864257325454,-0.164269848239991,-0.164900153216025,-0.0165168253147671,-0.0594254701880689,-0.152766768051462
"chr4-23815001-23820000",-0.707686556048013,0.778673436706226,-0.654106982817715,-0.180190793548317,-0.212883270444241,-0.38331477393455
"chr4-23845001-23850000",-0.761894626381782,0.7917236106828,-0.347704252872499,-0.0506807597136393,-0.375472166990454,-0.235234349193069
"chr4-23865001-23870000",-0.743219818463447,0.820505537669921,-0.603382035689107,-0.290529220006246,-0.3668485704256,-0.361971560723974
"chr4-23870001-23875000",-0.831653339904035,0.80300962900589,-0.78421045012275,-0.192928945619321,-0.155857189004068,-0.562427871851262
"chr4-23875001-23880000",-0.690575944982296,0.771170869296993,-0.737516218863569,-0.190519522471095,-0.356457899221534,-0.574861446342076
"chr4-23920001-23925000",-0.687082536178495,0.751907345887404,-0.436458056464288,-0.150244047726103,-0.158720516615108,-0.330927714608556
"chr4-24775001-24780000",0.84069194686296,-0.602512831744759,-0.174142882451359,-0.0142017196986127,-0.0607676110436401,-0.0818517225554317
"chr4-24990001-24995000",-0.159418375815034,-0.166592943679114,0.791294369185639,-0.0167366704788792,-0.171682007263934,-0.00460622011183438
"chr4-25005001-25010000",-0.1877416682458,-0.142168497179687,-0.066982052703963,-0.062390393357875,-0.0136228608421268,0.83033889876988
"chr4-25080001-25085000",-0.722675248099013,0.774741032740508,-0.412706445002774,-0.259724522245813,-0.2747424951825,-0.226046899600233
"chr4-25240001-25245000",-0.108092756820672,-0.158003475551933,-0.0800086137154477,-0.0401622349181784,-0.0572659348541363,0.83027807818199
"chr4-26050001-26055000",-0.0427887780733123,-0.250900899551723,-0.0594191029812359,-0.133954331992629,-0.0131519427329461,0.803036336285627
"chr4-26075001-26080000",-0.0199440986968346,-0.19429531856299,-0.0752087611107778,-0.0920942616917986,-0.0505392074987003,0.786897104074158
"chr4-26140001-26145000",0.0255301773281023,-0.281062131021983,-0.168015640544915,0.0251724065658439,-0.156802144762917,0.790642795807932
"chr4-26270001-26275000",-0.101096032395325,-0.198469264642139,-0.133232547455685,-0.0606987972999148,-0.0557662661999952,0.858782012279185
"chr4-26285001-26290000",-0.192303201682533,-0.109163648239241,-0.0975468757652817,-0.057774733376375,-0.0992500761595894,0.840433882852521
"chr4-27065001-27070000",-0.0778984444351541,-0.188336914723189,-0.0254014676415023,0.0332328481012202,-0.14662285050985,0.818254251676523
"chr4-28790001-28795000",-0.715927708276729,0.770363835883997,-0.501385365421879,-0.133065579017985,-0.30598824250952,-0.462822210266875
"chr4-31090001-31095000",-0.716704372339838,0.753831971268574,-0.35177453638004,-0.0103634595288253,-0.298911162899245,-0.300105114292077
"chr4-31130001-31135000",-0.715957683060742,0.753502480874647,-0.337450108149677,-0.272822854049508,-0.193364701581201,-0.384894571591833
"chr4-31360001-31365000",0.769260625146608,-0.430077453895539,-0.0329104461653607,-0.0351379588977278,-0.0395985542973457,-0.0829773664449398
"chr4-31545001-31550000",0.769426925400851,-0.333735332925452,-0.123661903825948,-0.0197161950512765,0.0211643913986528,-0.0797495657836928
"chr4-32495001-32500000",0.779858335352988,-0.55962518763581,-0.0721523627003742,0.0192567317358878,-0.00577045866654546,-0.0716233842218837
"chr4-32570001-32575000",-0.107897892621709,-0.303202551272725,-0.0812686074768982,0.0471080192665365,0.00392484277538927,0.846281996384647
"chr4-33720001-33725000",0.850375874062212,-0.595091222457777,-0.103299248651356,-0.0978984310411252,-0.0698750490712047,-0.190755531999649
"chr4-36300001-36305000",-0.0642925200095204,-0.178205810859012,-0.0508873277919049,0.0486102649661029,-0.061156975592031,0.795181917684409
"chr4-36310001-36315000",-0.109739634688438,-0.188114593198775,-0.107090959324527,0.0486246722038353,-0.0656178993643367,0.838820201045546
"chr4-36320001-36325000",-0.0247417263314989,-0.214684541847182,-0.0932460554419823,0.011007660872603,-0.0121967348314347,0.785601532899607
"chr4-37735001-37740000",-0.0950387172289138,-0.185416432064822,-0.0541357687541445,-0.0944895306136155,-0.0634108743231705,0.825552012938641
"chr4-37820001-37825000",-0.691846592461104,0.760630760651721,-0.207602392971556,-0.0120775172413724,-0.244332693501967,-0.177365286250497
"chr4-37935001-37940000",-0.810350060110133,0.763523308623246,-0.308698004144727,-0.199202937055264,-0.216496441471975,-0.375600080277917
"chr4-38520001-38525000",-0.0774685613136786,-0.204750938441937,-0.0757535740360358,0.0773090130535879,-0.052300799771899,0.815481369386431
"chr4-38785001-38790000",-0.13293709817731,-0.150089437071985,-0.00976967517907247,0.0473305195088321,-0.0725553109428482,0.798284173770252
"chr4-39500001-39505000",0.819945444634119,-0.242516529944267,-0.16073606195931,0.00462383347893632,-0.169687921698263,-0.102331971108162
"chr4-39555001-39560000",0.788742289865618,-0.307492249996375,-0.0781334364416836,-0.0501388662695642,-0.0859116151531013,-0.118902871439083
"chr4-40555001-40560000",-0.12495380555231,-0.235180714324065,-0.00290791291115347,0.0423288827624548,0.0281865534329324,0.803740162170725
"chr4-40585001-40590000",-0.127789424711375,-0.12859821822675,-0.0957154770941507,-0.121566163558471,-0.0643797095237801,0.820742656282352
"chr4-40600001-40605000",-0.113546500454211,-0.205128670846946,-0.0570225672504215,0.00286055960744804,-0.00687854974374779,0.825135957556716
"chr4-40670001-40675000",-0.0424380673369466,-0.210507187326698,-0.0195164536605877,-0.10397975883167,-0.196723908908132,0.806907400328016
"chr4-40720001-40725000",-0.170806858258429,-0.201592145316454,-0.102250564260261,0.0667241765850094,-0.0398191674747288,0.861934837320639
"chr4-41655001-41660000",-0.698053610475117,0.762725971428033,-0.446314994011934,-0.223627260969621,-0.515178469230217,-0.366539614583364
"chr4-41985001-41990000",-0.597295151483438,0.776562558263474,-0.350076321989106,-0.197653296303642,-0.181647022568352,-0.136902348249563
"chr4-42005001-42010000",-0.637663104194145,0.754881009422642,-0.290603195094004,-0.0825078738240498,-0.241048757930952,-0.163667897860326
"chr4-42330001-42335000",0.754720365220362,-0.877128833775701,0.072193447043725,-0.230714522071176,-0.113734713555255,-0.158400602986251
"chr4-42340001-42345000",0.76816461018543,-0.825895649853641,0.0244240843057802,-0.294476023189453,-0.0789723499441863,-0.216980686529388
"chr4-42610001-42615000",-0.720116023470787,0.791830700312756,-0.629221115975541,-0.0994062449102869,-0.425229530809752,-0.337556297076777
"chr4-44445001-44450000",0.752911818042937,-0.456531902362391,-0.374647567301685,-0.152400740986821,-0.0345551528413569,-0.243610320467967
"chr4-44815001-44820000",-0.760863520799488,0.759711764583786,-0.598193724636911,-0.226408174071038,-0.103547367558827,-0.558713493102659
"chr4-44845001-44850000",-0.681690824395613,0.770687467739374,-0.635643856552517,-0.341387124988713,-0.369151620899299,-0.553019137586733
"chr4-45660001-45665000",-0.670166478093486,0.755081160771445,-0.562731840183697,-0.308197178063293,-0.324649055489296,-0.347454921336537
"chr4-46985001-46990000",-0.696646519672201,0.758936714375193,-0.416668958533653,-0.0380767155122936,-0.237596958167546,-0.346625017520619
